Package Name,Reviewer Name,Review,Rating
exodusmovement.exodus,amal thejus,Please bring DOT staking,5
exodusmovement.exodus,Pam Geworsky,Its fantastic,5
exodusmovement.exodus,G1 Chisom,Manage my business,5
exodusmovement.exodus,james brown,I love my exodus wallet!,5
exodusmovement.exodus,Alan Manes,Pretty cool,5
exodusmovement.exodus,Immaculate Mwelu,Add the option to scan Saved QR code pictures in photos /gallery in device (when scanning QR code address to send to using camera),4
exodusmovement.exodus,Martin Teck,Super EZ to use,5
exodusmovement.exodus,Brendan Ketoma,"I just started to use this app but I can't go pass the verification, bcoz options for Papua New Guinea is limited, you only have pass port, drivers license and housing permit. You should add I'd cards too. I will give 2 Stars for now",2
exodusmovement.exodus,Joe M,Good and easy so far,4
exodusmovement.exodus,Prisca Osi George,Very easy and reliable,4
exodusmovement.exodus,Heinrich van Loggerenberg,"So frustrating! Trying to exchange some coin for bitcoin. Needs 0.00005 Solana. ok, try to exchange my coin for a little Solana. Nope. Ok, Trying to buy Solana with debit card. Nope, need a US phone number. Gave up",1
exodusmovement.exodus,sidney ogaga,Did a factory reset on my phone.. I can't retrieve my wallet anymore... No customer care to reach out.... It's sad,1
exodusmovement.exodus,B Lakshminarayanan,Good,4
exodusmovement.exodus,Johnson Williams,Good,2
exodusmovement.exodus,sL1ce ``,I love it,5
exodusmovement.exodus,Tonya Derrick,I like this,5
exodusmovement.exodus,Md Sumon Mia,App is very slow..,1
exodusmovement.exodus,Glokk Nine,Very fast and reliable,5
exodusmovement.exodus,Emmanuel M,Hello can you add option to save crypto addresses in contact list/address book inside exodus. I can't believe thiis feature is missing,3
exodusmovement.exodus,MOHAMMED SHAHID,Good and helpful,4
exodusmovement.exodus,Chidubem Prosper,I love it,5
exodusmovement.exodus,Tharidhu Asinka 2,Super,5
exodusmovement.exodus,Nabu Koundal2088,Good app,3
exodusmovement.exodus,Juan Rodriguez,Very Good,5
exodusmovement.exodus,RITA Shay,Good,5
exodusmovement.exodus,Ren Ren,Love it,5
exodusmovement.exodus,Ezie Emeke,I love this app,5
exodusmovement.exodus,Trapboi Tv,It's simple to use and I love it.,3
exodusmovement.exodus,Mabelle Campo,Great apps,5
exodusmovement.exodus,pak. rashid,I love,5
exodusmovement.exodus,Amrutlal Lutya,"I think to make exodus more secure, anti phishing step should be introduce such as withdrawal password etc",5
exodusmovement.exodus,Mustafa Darsh,good,5
exodusmovement.exodus,Sunny Kumar,Best app for crypto wallet,5
exodusmovement.exodus,Abed AlGhaffar,Excellent,5
exodusmovement.exodus,REDOX,Thé best,5
exodusmovement.exodus,Jahiz Worrell,Great,4
exodusmovement.exodus,Olayinka “Olaytee” Thompson,Good and easy to use,4
exodusmovement.exodus,Shaibu Morissy,Nice app,4
exodusmovement.exodus,Paul,Cool Navigation,5
exodusmovement.exodus,Kane McGarvey,Easy enough just some semi high fees,4
exodusmovement.exodus,Christian Okougbo,Ok,5
exodusmovement.exodus,Diamond,Easy and safe to use love it ❤️,5
exodusmovement.exodus,Soumik Roy,Superb Wallet. In my opinion it's second to none.,5
exodusmovement.exodus,P L,Amazing wallet.. Really good,5
exodusmovement.exodus,игорь,Works well for me,5
exodusmovement.exodus,Abdur Rahman,Nice 👍,5
exodusmovement.exodus,obukohwo ovie,Cool app,5
exodusmovement.exodus,Nzs Naga,Nice and Easy to use. This the best app for the cryto newbies.,5
exodusmovement.exodus,Alex Micheal,Best crypto wallet to use,5
exodusmovement.exodus,Paul Seamans,This is an excellent crypto wallet !,5
exodusmovement.exodus,Vincent Chika,"i like Exodus because of its collective of different crpto coin in one,someone can receive crpto coin from different company with Exodus and the security swiftness is fantastic.",5
exodusmovement.exodus,Emmanuel Okoh,Love it,5
exodusmovement.exodus,dennis drinkwater,Best,5
exodusmovement.exodus,Andre Ross-Allen,Can't really comment since I have not used it formally yet.,3
exodusmovement.exodus,Shem Doupe,Lately I can't open the app half the time.,2
exodusmovement.exodus,Maddingo 28,🛑🛑🛑 🛑****WARNING******🛑🛑🛑🛑 Within two minutes of completing my BTC purchase transaction.. I had about 3 unauthorized charges on my credit from Exodus.. DONT uSe Download this. App. It's a scam .,1
exodusmovement.exodus,Black Diamond,Good app,4
exodusmovement.exodus,kamran sharifzade,Good,5
exodusmovement.exodus,Karl Vatore,"The Exodus support team was Exceptional! I had lack of understanding about the fundamentals of staking. They creatively helped me with an issue I unknowingly created. I really appreciate that they stuck with me and solved the problem. I truly owe them this thanks. While I hope no one else has the same issue, know that if you do face something the team at Exodus is professional and courteous.",5
exodusmovement.exodus,Rodel Mercurio,Nice app,5
exodusmovement.exodus,Munding Muschett,For now it's cool but still checking in out and will be back for a better review,5
exodusmovement.exodus,Torn,"Easy as, thank you devs",5
exodusmovement.exodus,Mark Waite (AfricaBizChannel),"Easy to use, user friendly cryptocurrency wallet",5
exodusmovement.exodus,Jc Montemayor,"Okay ish, why is my transaction still pending after 7 days? 24hr Transactions with extremely high security measures ftw boys",4
exodusmovement.exodus,Ahmed Abdulrauf,I love it,5
exodusmovement.exodus,Samuel Daniel,"I rate this app zero, fees are too exorbitant,I cost of swap,high rate convert. I won't advise anyone to use this App. Everything is so high no room to mitigate 👎👎👎👎😡😡😡 I can't send minimum usdt using TRX network,I need 100 trx token to do that, it should charged at $1 usdt TRX network, so lame, swapping is the worst minimum swap $100 usdt plus that's rediculous Swapping $11 usdt TRX network to CRO , swapping to VeChain,to any other asset is ridiculous.",1
exodusmovement.exodus,Farouk Anouzla (ANOUZLA),If you want to lose your money put them her ( not secure at all I advised to go to Binance at least if any transfer happen he will send you messages to your email and phone number before confirmation),1
exodusmovement.exodus,Carl Albrt,Nice app I can buy but can't swap anything because its unavailable in my state,3
exodusmovement.exodus,Peter Mghendi,Self custody at its best,5
exodusmovement.exodus,Koo Oslow,Great wallet. Have been using the desktop version of Exodus for the past 5 years. Better to keep your assets in a wallet than leave them at an exchange that can be hacked or disappear without a trace.,5
exodusmovement.exodus,LUKE ERHIEYOVWE,Excellent and great App for crypto transaction,5
exodusmovement.exodus,Yummie Dummie,Love,5
exodusmovement.exodus,Gregory Goldie,Sweeet,5
exodusmovement.exodus,Cameron,Best customer service.,5
exodusmovement.exodus,Kaden Donbavand,My friend bought me here and I do not regret.,5
exodusmovement.exodus,Ugochukwu Parise,So sweet,1
exodusmovement.exodus,Alpa Omega,The app doesn't respond most of the time. Uninstalled!,1
exodusmovement.exodus,Carl Dupont,"When the nfts are back, this will come down. 08/26/23 everyone, Exodus wallet took my assets. all my nfts that we're worth $ are gone, not stolen cause there's no crypto for gas, Exodus took my Cryptopunk nfts!!! And if you have the same wallet on something else, then all your nft assets & added coins are definitely are not gonna be there, just disappeared! vanished without gas fees, anything that helps with removing. the wallet itself just took them, they're fkn gone!!!!",1
exodusmovement.exodus,Bob A,"Huawei is Chinese military spies. WHY DO THEY HAVE THREE PERMISSIONS IN THIS APP? NO EXCUSE IS VALID FOR THIS. ALLOWING HUAWEI HAVE ACCESS TO ANYTHING IS A HUGE PRIVACY BREACH!! FAKE REVIEWS. NOBODY ""REGISTERED"" WITH YOU, ARE YOU KIDDING, YOU GOOFY SLANT EYED FREAK🤤",1
exodusmovement.exodus,Ho Man,Convenient,5
exodusmovement.exodus,LATIOUI RADOUANE,Nice,5
exodusmovement.exodus,Destiny,So good,5
exodusmovement.exodus,Megan Li,"So far, so good. It's user-friendly.",5
exodusmovement.exodus,Francois Alvandi Business EMAIL,Yes get it,5
exodusmovement.exodus,JEZREEL Sereaton,Everything has been resolved. Great app,5
exodusmovement.exodus,Sevak Dasadarian,Best freaken wallet,5
exodusmovement.exodus,eCreditz Services,Is one of the best crypto wallet ever made,5
exodusmovement.exodus,Sgt Hoon,"In this new update, Bitrefill doesnt apears anymore ? Did you guys remove it .. whyyyyyy cmon 🙄",5
exodusmovement.exodus,Mansour Mohamed,"Simple and easy to navigate UI, but endless features. Best wallet. EDIT: The team that responds to the reviews are absolutely amazing. Also consider adding the ability to express Bitcoin price in ""sats"" and other units like that in the app. Thank you, have a great day!",5
exodusmovement.exodus,Zachary,"Horrible. Purchased Bitcoin and it says payment in progress, been over 12 hours now. Have no clue if app will pull money out of my account or when. Contacted support 3 times no response yet. Use another app if you have the option. Not sure if money will pull out of my account this month or next year. I should change all my account numbers as I don't feel great about this app.",1
exodusmovement.exodus,Chimaobi Ozurigbo,Awesome piece,5
exodusmovement.exodus,Boosting Service,Ozbiljan wallet,5
exodusmovement.exodus,Lord Michael Mcdade,Love this app more features,5
exodusmovement.exodus,nicholas mutwiri,Fantastic,5
exodusmovement.exodus,Ron Voorhees,One of the crypto apps!!,5
exodusmovement.exodus,Jak in the Jay,It used to be a fantastic app. But it has really felt sluggish and laggy on all my devices. No other wallet I use does this.,3
exodusmovement.exodus,JEURAY CEO,Backup slow,3
exodusmovement.exodus,Dicey Lee,It's very nice,5
exodusmovement.exodus,THE GAMER,I love you,5
exodusmovement.exodus,PARTHIV K,Good,5
exodusmovement.exodus,Terry U,Great wallet! I'm impressed! But doesn't quite have all the coins I'd like to use,4
exodusmovement.exodus,Lazy Trader,The best 👌,5
exodusmovement.exodus,Ankit Pandey,Perfect,5
exodusmovement.exodus,Mad Mat,It's smart,5
exodusmovement.exodus,manzoor ahmed,love it,5
exodusmovement.exodus,Hugo Preciado,Always there to provide support and manage my wallet.,5
exodusmovement.exodus,anonydevilmoususer,good app,5
exodusmovement.exodus,John Bence,Well exodus is cool 😎 I love the fact that it's easy and swift to use.,5
exodusmovement.exodus,Mudia Odedede,Best wallet,5
exodusmovement.exodus,Perry Leesky,Good,5
exodusmovement.exodus,Layford Haboombe,The interface is awesome though some buttons take long to respond hope is not the old age of my gadget causing the delay,4
exodusmovement.exodus,Prosenjit Mazumdar,Awesome 😎,5
exodusmovement.exodus,ebrahim World,Nice,5
exodusmovement.exodus,Daniel McDaniel,Easy to use and seems to be a wonderful app so far,5
exodusmovement.exodus,Ayomide Oluwafemi,"Just started using it, so far it's cool",3
exodusmovement.exodus,BajaWater Inc,Very good! You should give me some free BTC .lol,5
exodusmovement.exodus,Chef Ryan Kitchen,Amazing app and the ease of use is great. Building my assets on my crypto journey has never been easier. .,5
exodusmovement.exodus,Obayendo Gbogwa,Best eve,5
exodusmovement.exodus,Andrew Philpott,Straight forward but should allow credit cards,5
exodusmovement.exodus,Satyakam Mohanty,Great,5
exodusmovement.exodus,Rhys,Bad experience here lucky I could get most of my tokens off here. Exodus is making me buy Eth coins to get my shiba off here when that shouldn't be the case don't use exodus wish I hadn't glad it's only pennies to me keep it lads,1
exodusmovement.exodus,Enrico Nuqui,Good,5
exodusmovement.exodus,William Rogers (PNGUOT_rowi),Fast and easy to do transaction of Bitcoin and cryptocurrency,5
exodusmovement.exodus,Henry T,"Awesome graphics, hasn't been disappointing so far.",5
exodusmovement.exodus,Ngozu Igoli,Good experience,5
exodusmovement.exodus,John Adeniyi,Very nice,5
exodusmovement.exodus,SPRAD Yt,My exodus stuck after opening the app I have restarted many times but it wasn't starting at all my all balance is in the wallet what if I don't get my money back,1
exodusmovement.exodus,Super Tech 888,Best regards,3
exodusmovement.exodus,Carter Haynes,Has too be my go too for self custody wallets requires no personal info like 99% of other apps,5
exodusmovement.exodus,Ben Curtin,"So far no problems , does what it claims , easy to use and understand .",5
exodusmovement.exodus,DNL FF,Why exodus don't allow aptos,4
exodusmovement.exodus,Nihorembere Jean Odilon,Very nice the wallet is so better on my own experience but that something of smoothlyness must be verified thnx,5
exodusmovement.exodus,tiku oscar tabi nkemcha,Good app,4
exodusmovement.exodus,Kasa dabeast,Good app worls well except there little lag but other then that I think it's fine,5
exodusmovement.exodus,Ollie Good,Cool thanks,5
exodusmovement.exodus,russell klassen,Having trouble creating a account,3
exodusmovement.exodus,Kemar Jarrett,Loving this app,4
exodusmovement.exodus,WCG AHMAD,It's amazing app for real,5
exodusmovement.exodus,Kylie Caruso,"Lost all my funds. Deposited $5k AUD of LTC into my exodus wallet a day ago. Logged in this afternoon and all funds were gone. There was a .36c transactions, a $78 transaction and then the full amount all within a minute, 3 different addesses. I had biometrics in place, wasn't sharing my personal data so am at a loss how my wallet got hacked. I moved my funds to exodus because reviews were good and wanted my funds safe, BIGGEST MISTAKE, should of kept my crypto where it was!",1
exodusmovement.exodus,sammy gitao,Good,5
exodusmovement.exodus,jared rowland,"Easy to use, does what it's designed to do very well!",5
exodusmovement.exodus,Oscar Fröberg,Excellent mobile wallet with excellent customer support!,5
exodusmovement.exodus,N,Ux 👍,5
exodusmovement.exodus,Need Change LLC,"Amazing wallet, immersive UI, variety and most important security. My keys my wallet. 5star easy.",5
exodusmovement.exodus,Jennine Lashlee,It's pretty fast in the transactions so far. Have only had it one day and the service has been very fast. Lyk if I have more to say after I have used it more. So far I would recommend to anybody using crypto currencys.,4
exodusmovement.exodus,Danny Boy,Great,4
exodusmovement.exodus,Ant Burgos,Can't do anything unless I add some unknown crypto,2
exodusmovement.exodus,Maria Patrick,Keep up the good work But it kinda lags in android phones,5
exodusmovement.exodus,Joseph Andrew,Perfectly excellent,5
exodusmovement.exodus,alhassan Sule,I love this app so much like it is very helpful,1
exodusmovement.exodus,Christopher Bingham,It's been good but I'd really love a metal debit card.....,5
exodusmovement.exodus,Ovie John,Very exellent,5
exodusmovement.exodus,Ravishankar Wairagade,I like it.. 👍🏼Simple Operating system..5 star Rating safely Wallet by Crypto World.. 😊 💚💚🧡🧡🧡🧡🧡,5
exodusmovement.exodus,Avi Bandel,"Easy to use, safe wallet",5
exodusmovement.exodus,Afsal kasmikoya pokkath,Very good,5
exodusmovement.exodus,Victoria Bennette,It was simple to set up .,4
exodusmovement.exodus,B. G. Howard,I'm still learning how to use the app.,4
exodusmovement.exodus,هزارستان زیبا,It's okay,4
exodusmovement.exodus,Kevin Miller,"This is a nice clean digital wallet with very nice options security is Very well, and browser works fine, adding wallets works well and has very many options I haven't found any bugs yet! Great Wallet!",5
exodusmovement.exodus,Zala Vishvrajsinh,👍,4
exodusmovement.exodus,Hayden Zeller,App runs in like 10fps and I have an S23 ultra...,1
exodusmovement.exodus,Prince Sinha (GO.BEYOND),Best wallet,5
exodusmovement.exodus,Wisdom Freeman,Best app for keeping your cions safe,4
exodusmovement.exodus,Neharun Nesa,Good apps,5
exodusmovement.exodus,Angelo Papageorgiou,It's simple and clear to use!,4
exodusmovement.exodus,Adewale Business Center,Very good app,5
exodusmovement.exodus,Kami Marshall,It was pretty good but it ran really slow and some times got stuck and would freeze,3
exodusmovement.exodus,Shane Obrien,Just completely awesome,5
exodusmovement.exodus,crunch127,Good free wallet,5
exodusmovement.exodus,Emmanuel David,Lagging like mad on Redmi A1+ and it's annoying once I tap on an option it takes up to 1mins to load and it's really pissing me off and later it will show on my screen that Exodus has stopped and I hate it,1
exodusmovement.exodus,Ridde Dem,"very very bad i have deposited USDT 30$ I can't send to another person very bad please fix it, and check it, I can't send 5 or 10$ in USDT, Exodus wallet telling more than 150$ to send to another person 5$ are you ok?!",1
exodusmovement.exodus,jovan boskovski,"Works great, easy user interface, it's da shitzle!",5
exodusmovement.exodus,Abraham Christian,Lovely and fast,5
exodusmovement.exodus,Aneel Kataria,Best Wallet ever,5
exodusmovement.exodus,Robert Walsh,"I love this app. Its ease of use and UI are brilliant. But more importantly, the customer support here is amazing. I have only ever had two issues, and when I contacted Exodus support, the responses are extremely detailed, with simple troubleshooting steps that are easy to follow. Also, extremely quick with their response. So many companies today really lack with their support, but certainly not Exodus. Please never change this. 🙏 It makes all the difference in the world. Thank you so much.",5
exodusmovement.exodus,Richard Hill,I've spent 8 hrs trying to open Exodus and create a wallet on my computer and my phone and have not succeeded yet even with a coach who is an Exodus user helping me!!! This is Insane!!!,1
exodusmovement.exodus,SKHULILE MANZINI,"I have been using Exodus for a while now, not sure if this is my first review or not, but I would love to see the tablet interface added to the wallet.",4
exodusmovement.exodus,Joseph Esu,Nice one,4
exodusmovement.exodus,Chukwuka Clement,Let see,3
exodusmovement.exodus,Sean Michael More,I have been using Exodus for 2 days now. I transferred my bitcoin in the amount just short of $300.00 I have been given the run-a-round for two days. Exodus uses a 3rd party -MoonPay to transfer to a bank account and MoonPay has repeatedly denied my transactions while continuing to add additional fees! This is the absolute worst experience I have ever had with crypto wallets.,1
exodusmovement.exodus,Junior Walter Moni,Nice,5
exodusmovement.exodus,Joshua Boyovich,Cool,5
exodusmovement.exodus,Me Me,Cant send my cardano from phone for over a day now!!,1
exodusmovement.exodus,AMIN MUSAH,"It's very simple to use. Security wise, it is good. The only problem I have with the exodus app is that it takes very long time to load and also closes by itself frequently. The owners of the app can look into that.",5
exodusmovement.exodus,Marc Akighir,It's kinda lagging when I tap on the app it takes some seconds before it opens,2
exodusmovement.exodus,Robert Montenegro,Simple and convenient to use.,5
exodusmovement.exodus,Thayananth Letchimanan,"Thank you for the huge difference, this app is so much better than before ❤️",5
exodusmovement.exodus,isaiah adegoke,I love it,5
exodusmovement.exodus,Josiah Blossom,Perfect,2
exodusmovement.exodus,Bill Parliament,"Just started, so fat so good",4
exodusmovement.exodus,Matthew Van Sertima,Why have you stopped allowing to buy crypto on exodus in the UK?,1
exodusmovement.exodus,Jessica Matthew,I love it,5
exodusmovement.exodus,Uchegbu Emmanuel,It's very good,5
exodusmovement.exodus,Sarath Vavachan,"Settings page is super laggy, makes the app unusable. 🫤",1
exodusmovement.exodus,Thank God Ugwu,Good,5
exodusmovement.exodus,Arun Kimeu,Great 🌟,4
exodusmovement.exodus,Gerardo Aizpuru,Very easy to use,5
exodusmovement.exodus,Morgan Chanda,Great app,5
exodusmovement.exodus,Booker O. Face,Very easy to use! And perfect for the times that your regular wallet doesn't approve of what you're doing with it!,5
exodusmovement.exodus,Tony Rudé,Brand new to the and not savvy at all with crypto. Has really made it easy for me to use.,5
exodusmovement.exodus,Israel Shtar,Very nice and easy to use,5
exodusmovement.exodus,Arek Socha,"It works, but that's it. Horrible fees, horrible UI, everything is hidden from you and you pay A LOT!",1
exodusmovement.exodus,SUNIL KUMAR,One more network chain cronos add in your wallet beacouse trust wallet have all network chain available thanks,5
exodusmovement.exodus,Nicolás Salazar,Has a good ammount of coins but is painfully slow and the UI/UX is weird.,2
exodusmovement.exodus,Catherine Tavake,Love it,5
exodusmovement.exodus,lance lucas,The fees are absolutely ridiculous,1
exodusmovement.exodus,Vernon Stroman,Great so far,5
exodusmovement.exodus,ABHISHEK SINGH KANYAL,So security crypto stolen unidentified transaction,1
exodusmovement.exodus,Steven Crellin,Great mobile wallet app. Light years ahead of others on UI and usability.,5
exodusmovement.exodus,Some Guy,Good app overall. Please add native ETH and DOT staking please.,4
exodusmovement.exodus,Destiny Yung,Is a nice app for bitcoin,5
exodusmovement.exodus,Okungbowa Uhunoma,I love this app very much so good and fast,5
exodusmovement.exodus,Mr Deadline,Modern wallet 🤟🤟,5
exodusmovement.exodus,Rose Taylor,Confusiening,3
exodusmovement.exodus,A K (Aerokossa),Horrible experience. Everything I've saved on this wallet was literally for nothing and a waste of time. USERS BEWARE. CRYPTO ADDS MASSIVE MIDDLEMEN AND DOESNT REMOVE THEM. GET YOUR MONEY DIRECT FROM THE FED IS THE LEAST RESISTANT. AFTER 3 YEARS I FINALLY REALIZED CRYPTO IS A SCAM TRYING TO TAKE DOWN THE DOLLAR. LONG LIVE THE DOLLar. LONG LIVE THE US. LONG LUVE ROME. I'm sorry. I just lost too much in this wallet and what I have left I cannot get out. Pkus not your keys not your coins.,1
exodusmovement.exodus,Endure Owean,My app is not loading I don't know what Is going on,3
exodusmovement.exodus,mr.cold.show.,Best but it will better if i can swap withuot minimum limits,5
exodusmovement.exodus,RoBo MAc,Everytime i want to exchange my coins its one higher than what i have so wont let me .. shouldnt be a minimum . My star rating will go down very soon. Just tried to exchange it failed 21/10/21 time 17.04pm,4
exodusmovement.exodus,Khumbulani Phiri,Very good wallet.,5
exodusmovement.exodus,Ryan Baker,Amazing app,5
exodusmovement.exodus,Jeff ery,Fast and reliable,5
exodusmovement.exodus,Djole030,Free with no id verification also 0% fee probbably the best decentralized cryptocurrency exchange,5
exodusmovement.exodus,Geoff Woerner (Geoff),Excellent app!,5
exodusmovement.exodus,Cap Jackson,"Edit: They fixed it! Old: Currently they're experiencing issues with Atom Auto restaking. When the issue is fixed, 5 stars.",5
exodusmovement.exodus,Silvia Fernando,Usability B+ Need of tutorial,4
exodusmovement.exodus,Shady C,"easy to use, would be better if more coins supported, like XDC",4
exodusmovement.exodus,NAITIK. FF,Best app buy fees are alot,5
exodusmovement.exodus,Harish Kumar,Been using the EXODUS Wallet since a month to store my crypto investments. It's really easy to use in a secure way. However one thing am facing is wen I try to sync my wallet to my desktop the QR Code scanner does not switch on the camera wen I try to scan using the QR code from the desktop. I Aldo did try scanning from the desktop QR code but unfortunately it didn't happen. Please try to fix this issue.. rest assured the app is great.,5
exodusmovement.exodus,Ex Nihilo Nihil,Awesome wallet,5
exodusmovement.exodus,Obieje Uchechukwu,I have been trying to restore my account and it has taken more than 2 weeks now,4
exodusmovement.exodus,Brian Noftz,Fairly easy to use. Fun gui. For mobile and desktop versions.,4
exodusmovement.exodus,ProTix,best wallet,5
exodusmovement.exodus,Gerald Mosha,Fantastic app,5
exodusmovement.exodus,veronika generalova,Fantastic,5
exodusmovement.exodus,G S,Been using exodus for many years. Reliable and easy app.,5
exodusmovement.exodus,Johnson Ramone,Good,5
exodusmovement.exodus,Emmanuel Jeremiah,Best wallets,5
exodusmovement.exodus,Jordan Fischer,"It's getting slow as heck, everyday it's just a molasses sloth",2
exodusmovement.exodus,Bret & Tena Marshall,Very user friendly!,5
exodusmovement.exodus,Jordan Abbott,Supports the real Bitcoin $BSV so gets 5 stars from me,5
exodusmovement.exodus,Александр Жуков,Can't connect 24 word seed,1
exodusmovement.exodus,Walker Lester,Good wallet only issue is that I can't sync it to my desktop. In the mobile app both pages show a qr code,2
exodusmovement.exodus,Oak Smith,This is the best trading option,5
exodusmovement.exodus,Robert Novak,"Simple, fast and easy! I keep using it year after year!",5
exodusmovement.exodus,Shagun Kumar,Is exodus will be add NEAR chain in future,4
exodusmovement.exodus,Gbolahan Owolabi,Nice,4
exodusmovement.exodus,Adel Negri,Nice wallet,5
exodusmovement.exodus,Avan Murphy,Love it,5
exodusmovement.exodus,Swamad Ovoya,"So far great, yes would like to take it to 5* but , am having challenges in swapping WLD OP for other Coins , when will that be available on the network.......",4
exodusmovement.exodus,Adeniyi Power,It good,3
exodusmovement.exodus,Zalmai Paiwand,This app is good.,5
exodusmovement.exodus,cornelious chisalanga,Nice app and easy to use,4
exodusmovement.exodus,Alex Mashali,I really like it,4
exodusmovement.exodus,Keith Woodman,It's very user-friendly,5
exodusmovement.exodus,ꪜ𒐫𒐫〽 ⸻𒐫⸻𒐫⸻𒐫⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻ (𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫𒐫),A melhor ❤️,5
exodusmovement.exodus,Dariusz Marcinkowski,"Terrible app,high fees and you need to swap at least 170 USD dollars if you want to exchange crypto for other crypto Which is literally pathetic",1
exodusmovement.exodus,Žygimantas Venislovas,Good,5
exodusmovement.exodus,Joseph,Good,5
exodusmovement.exodus,Tunahan Yılmaz,I can't even do simple tasks without the app crashing or lagging.,1
exodusmovement.exodus,NzCryptonite,still warming up. cheers📊🧘📈🐳🐋🌈🏄,4
exodusmovement.exodus,Devendra Singh Pipawad,Nice crypto wallet,2
exodusmovement.exodus,Uba Kelly,Best and easy,5
exodusmovement.exodus,Victory Millers,I love it,5
exodusmovement.exodus,Accosta Felix,Just hanging I'm a beginner and it's getting me confusing,2
exodusmovement.exodus,Daniel kye,"Amazing app, kinda tricky to navigate, once you do it's great",3
exodusmovement.exodus,Jashanjot Singh,Very smooth,5
exodusmovement.exodus,Marija Stojanovska,"Good ux, high rates",4
exodusmovement.exodus,Téo De Carvalho-Marques,Very simple to use and do all I need. Perfect,5
exodusmovement.exodus,Daniel Bernard,It takes a while for a sent Transaction to completed...I sent bitcoin from my wallet to another...its been six hours now still no improvement,1
exodusmovement.exodus,Taylorsmith,Good app to store your crypto,5
exodusmovement.exodus,Elaborator,"New to crypto , I like it.",5
exodusmovement.exodus,DJ Ant,App is good easy setup.,3
exodusmovement.exodus,parvaneh India,Perfect 👍🏻,5
exodusmovement.exodus,William James,Smooth,4
exodusmovement.exodus,Steven Adams,I love this app,4
exodusmovement.exodus,Gabriel Oh,Great wallet,5
exodusmovement.exodus,Zixwrld Luxury,It's Very good,5
exodusmovement.exodus,Ross Golder,"Buggy, slow. Lightning wallet now broken. Cannot send/receive from balance shown.",3
exodusmovement.exodus,Nolen Rasberry,Great wallet for what I use it for. Only thing I don't like is going thru moonpay to purchase Crypto but besides that quick and easy.,5
exodusmovement.exodus,J SL,Easy to use and I like it.,5
exodusmovement.exodus,Michelle Todd,This is such an easy wallet to use.,5
exodusmovement.exodus,Upgraded Daniel,Nice,3
exodusmovement.exodus,Sr Ernest Kamran proprietário da empresa,Love,5
exodusmovement.exodus,Brandon McCoy,"I'm new to crypto, but this app is intuitive and easy to use",4
exodusmovement.exodus,Aaron King,Very happy with it,5
exodusmovement.exodus,John Latrice,"This application is so sweet and experience I love it, and you can use it to collect any crypto from any country, the people really made this interesting app",5
exodusmovement.exodus,Blessing Gold,Love this app,5
exodusmovement.exodus,Carter Brown,Not bad so far i see,5
exodusmovement.exodus,bifocals4my,Referred by a friend to download my Voyager crypto. User friendly and can't wait to dig into deeper to use its many functions.,5
exodusmovement.exodus,samuel eze,Nice application,5
exodusmovement.exodus,Suturday Godstime,Awesome,5
exodusmovement.exodus,Mikko M (Kopsu),"Some cryptocurrencies won't show balance anymore in Exodus wallet for me. Matic, Trx for example. I had to resync wallet. Now working.",4
exodusmovement.exodus,ABDURAHMAN Omoruyi,"It's almost the perfect wallet, I would use coinomi",5
exodusmovement.exodus,Josh Meister,So far pretty easy for a newbe!,5
exodusmovement.exodus,Tony V,"I have it open my wallet and quite some time because I changed my phone and wasn't sure how to transfer to my new phone. I opened it up, and everything was really easy to transfer to new phone and everything was exactly where it was when I left it. Great app.",5
exodusmovement.exodus,Joey Scott,Excellent app!!!,5
exodusmovement.exodus,Chris van Vuuren,Very easy to use! Secure and reliable. Handles most major chains and tokens.,5
exodusmovement.exodus,S D,All good seems decent,5
exodusmovement.exodus,AMK,Great wallet!,5
exodusmovement.exodus,Taz ghost,Love it,5
exodusmovement.exodus,Bhusal Bidhaya,Op,5
exodusmovement.exodus,Cyber Kazmi,App is laggy otherwise it's great 👍,5
exodusmovement.exodus,weera technology,"It is very comprehensive and reliable app. The problem is that it's extremely heavy, consumes a big amount of RAM. So that I cannot switch between apps without being restarted.",4
exodusmovement.exodus,N Wizner,"When swapping very expensive. And ""allow custom fees"" doesn't work.",4
exodusmovement.exodus,chamila erandathi,Have some Lagging in app in redmi 8. Sometimes it need click more than 3 times.,3
exodusmovement.exodus,Kim Jackson,"I am very, VERY NEW TO THIS. So, it is all somewhat intimidating but I'm determined to persevere! I'm terrible at texting on top of it.Your site is great; I'm just an immigrant from another Era, lol.",4
exodusmovement.exodus,Omoriye Favour,Nice one,5
exodusmovement.exodus,Randy Otieno,It's great but the issue is lugging,3
exodusmovement.exodus,MG Inspired,Good as good,5
exodusmovement.exodus,Pradeep Manda,Good but legy experience,4
exodusmovement.exodus,Rally,Ok but lag,3
exodusmovement.exodus,Ernest L,"I have had excellent results from this wallet.Simply the best,a mild under stayement.TO THE 🌙",5
exodusmovement.exodus,shviam Joshi,Its good and safe but the graph is not that good even when you loss money it gose up in balence,4
exodusmovement.exodus,Ildar Tishin,Nice app,5
